datahora,estado,riscofogo,riscoAbsoluto
2015/05/31 16:28:00,BAHIA,1,1
2015/05/31 16:28:00,BAHIA,1,1
2015/05/31 16:28:00,BAHIA,1,1
2015/05/31 16:28:00,BAHIA,1,1
2015/05/31 16:28:00,TOCANTINS,1,1
2015/05/31 16:28:00,TOCANTINS,1,1
2015/05/31 16:28:00,TOCANTINS,1,1
2015/05/31 16:28:00,MATO GROSSO,0.49,0
2015/05/31 16:28:00,TOCANTINS,1,1
2015/05/31 16:28:00,TOCANTINS,0.82,1
2015/05/31 16:28:00,TOCANTINS,0.54,0
2015/05/31 16:28:00,TOCANTINS,0.56,0
2015/05/31 16:28:00,TOCANTINS,0.79,1
2015/05/31 16:28:00,TOCANTINS,0.91,1
2015/05/31 16:28:00,TOCANTINS,1,1
2015/05/31 16:28:00,MATO GROSSO,0.49,0
2015/05/31 16:28:00,TOCANTINS,1,1
2015/05/31 16:28:00,TOCANTINS,0.91,1
2015/05/31 16:28:00,MARANHAO,0.71,1
2015/05/31 16:28:00,TOCANTINS,0.73,1
2015/05/31 16:28:00,TOCANTINS,0.64,0
2015/05/31 16:28:00,TOCANTINS,1,1
2015/05/31 16:28:00,MATO GROSSO,0.49,0
2015/05/31 16:28:00,TOCANTINS,1,1
2015/05/31 16:28:00,TOCANTINS,1,1
2015/05/31 16:28:00,TOCANTINS,0.91,1
2015/05/31 16:28:00,TOCANTINS,0.75,1
2015/05/31 16:28:00,TOCANTINS,0.87,1
2015/05/31 16:28:00,TOCANTINS,0.51,0
2015/05/31 16:28:00,TOCANTINS,0.79,1
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,MARANHAO,0.88,1
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,MARANHAO,0.45,0
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,MARANHAO,0.9,1
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,TOCANTINS,0.27,0
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,TOCANTINS,0.56,0
2015/05/31 16:29:00,MARANHAO,0.93,1
2015/05/31 16:29:00,TOCANTINS,0.98,1
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,MARANHAO,0.42,0
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,PIAUI,1,1
2015/05/31 16:29:00,PIAUI,1,1
2015/05/31 16:29:00,PIAUI,1,1
2015/05/31 16:29:00,PIAUI,1,1
2015/05/31 16:29:00,PIAUI,1,1
2015/05/31 16:29:00,TOCANTINS,0.07,0
2015/05/31 16:29:00,MARANHAO,0.84,1
2015/05/31 16:29:00,TOCANTINS,0.07,0
2015/05/31 16:29:00,MARANHAO,0.97,1
2015/05/31 16:29:00,TOCANTINS,0.56,0
2015/05/31 16:29:00,MARANHAO,0.69,0
2015/05/31 16:29:00,MARANHAO,0.71,1
2015/05/31 16:29:00,TOCANTINS,0.55,0
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,PIAUI,1,1
2015/05/31 16:29:00,PIAUI,0.56,0
2015/05/31 16:29:00,PIAUI,1,1
2015/05/31 16:29:00,PIAUI,1,1
2015/05/31 16:29:00,PIAUI,1,1
2015/05/31 16:29:00,MARANHAO,0.87,1
2015/05/31 16:29:00,MARANHAO,1,1
2015/05/31 16:29:00,MARANHAO,0.68,0
2015/05/31 16:30:00,PARA,0.01,0
2015/05/31 16:30:00,MARANHAO,,0
2015/05/31 16:30:00,PARA,0.47,0
2015/05/31 16:30:00,PARA,0,0
2015/05/31 16:30:00,PARA,0.01,0
2015/05/31 16:31:00,PARA,0.03,0
2015/05/31 16:31:00,PARA,0.03,0
2015/05/31 18:00:00,RIO GRANDE DO SUL,0.14,0
2015/05/31 18:01:00,RIO GRANDE DO SUL,0.39,0
2015/05/31 18:06:00,MATO GROSSO,1,1
2015/05/31 18:06:00,MATO GROSSO,0.15,0
2015/06/01 17:06:00,RIO GRANDE DO SUL,0.72,1
2015/06/01 17:09:00,MINAS GERAIS,1,1
2015/06/01 17:09:00,GOIAS,1,1
2015/06/01 17:09:00,MINAS GERAIS,1,1
2015/06/01 17:09:00,MINAS GERAIS,1,1
2015/06/01 17:09:00,MINAS GERAIS,1,1
2015/06/01 17:09:00,GOIAS,1,1
2015/06/01 17:09:00,MINAS GERAIS,1,1
2015/06/01 17:09:00,MINAS GERAIS,0.83,1
2015/06/01 17:10:00,TOCANTINS,0.95,1
2015/06/01 17:10:00,BAHIA,1,1
2015/06/01 17:10:00,TOCANTINS,0.49,0
2015/06/01 17:10:00,TOCANTINS,0.49,0
2015/06/01 17:10:00,TOCANTINS,0.49,0
2015/06/01 17:10:00,MATO GROSSO,0.44,0
2015/06/01 17:10:00,MATO GROSSO,0.15,0
2015/06/01 17:10:00,MATO GROSSO,0.49,0
2015/06/01 17:10:00,MATO GROSSO,0.49,0
2015/06/01 17:10:00,MATO GROSSO,0.59,0
2015/06/01 17:10:00,TOCANTINS,0.49,0
2015/06/01 17:10:00,MATO GROSSO,0.37,0
2015/06/01 17:10:00,TOCANTINS,0.49,0
2015/06/01 17:10:00,MATO GROSSO,1,1
2015/06/01 17:10:00,MATO GROSSO,0.49,0
2015/06/01 17:10:00,MATO GROSSO,0.49,0
2015/06/01 17:10:00,MATO GROSSO,0.58,0
2015/06/01 17:10:00,MATO GROSSO,0.49,0
2015/06/01 17:10:00,MATO GROSSO,0.52,0
2015/06/01 17:10:00,MATO GROSSO,1,1
2015/06/01 17:10:00,GOIAS,1,1
2015/06/01 17:10:00,TOCANTINS,1,1
2015/06/01 17:10:00,MATO GROSSO,0.49,0
2015/06/01 17:10:00,MATO GROSSO,1,1
2015/06/01 17:10:00,MATO GROSSO,0.49,0
2015/06/01 17:10:00,TOCANTINS,0.49,0
2015/06/01 17:10:00,MATO GROSSO,1,1
2015/06/01 17:10:00,MATO GROSSO,0.49,0
2015/06/01 17:10:00,MATO GROSSO,1,1
2015/06/01 17:10:00,MATO GROSSO,1,1
2015/06/01 17:10:00,TOCANTINS,0.49,0
2015/06/01 17:10:00,TOCANTINS,0.48,0
2015/06/01 17:10:00,MATO GROSSO,0.48,0
2015/06/01 17:10:00,TOCANTINS,0.98,1
2015/06/01 17:10:00,TOCANTINS,0.49,0
2015/06/01 17:10:00,TOCANTINS,0.49,0
2015/06/01 17:10:00,MATO GROSSO,1,1
2015/06/01 17:10:00,MATO GROSSO,0.32,0
2015/06/01 17:10:00,MATO GROSSO,1,1
2015/06/01 17:10:00,TOCANTINS,1,1
2015/06/01 17:10:00,TOCANTINS,0.49,0
2015/06/01 17:10:00,GOIAS,1,1
2015/06/01 17:10:00,GOIAS,0.49,0
2015/06/01 17:10:00,GOIAS,0.65,0
2015/06/01 17:10:00,GOIAS,0.65,0
2015/06/01 17:10:00,GOIAS,1,1
2015/06/01 17:10:00,GOIAS,0.63,0
2015/06/01 17:10:00,BAHIA,1,1
2015/06/01 17:10:00,BAHIA,1,1
2015/06/01 17:10:00,TOCANTINS,0.48,0
2015/06/01 17:10:00,TOCANTINS,0.96,1
2015/06/01 17:10:00,TOCANTINS,0.72,1
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,TOCANTINS,0.54,0
2015/06/01 17:11:00,TOCANTINS,0.98,1
2015/06/01 17:11:00,MARANHAO,1,1
2015/06/01 17:11:00,TOCANTINS,0.37,0
2015/06/01 17:11:00,MATO GROSSO,0.27,0
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,TOCANTINS,0.33,0
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,TOCANTINS,0.33,0
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,MATO GROSSO,0.49,0
2015/06/01 17:11:00,MATO GROSSO,0.52,0
2015/06/01 17:11:00,TOCANTINS,0.49,0
2015/06/01 17:11:00,TOCANTINS,0.25,0
2015/06/01 17:11:00,MATO GROSSO,0.5,0
2015/06/01 17:11:00,MATO GROSSO,0.92,1
2015/06/01 17:11:00,PARA,0.31,0
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,MATO GROSSO,0.49,0
2015/06/01 17:11:00,MATO GROSSO,0.49,0
2015/06/01 17:11:00,MATO GROSSO,0.37,0
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,MATO GROSSO,0.66,0
2015/06/01 17:11:00,TOCANTINS,0.24,0
2015/06/01 17:11:00,TOCANTINS,0.24,0
2015/06/01 17:11:00,TOCANTINS,0.49,0
2015/06/01 17:11:00,MATO GROSSO,0.5,0
2015/06/01 17:11:00,MATO GROSSO,0.36,0
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,TOCANTINS,0.49,0
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,MATO GROSSO,0.95,1
2015/06/01 17:11:00,TOCANTINS,0.4,0
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,TOCANTINS,0.37,0
2015/06/01 17:11:00,TOCANTINS,0.32,0
2015/06/01 17:11:00,TOCANTINS,0.49,0
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,PARA,0.31,0
2015/06/01 17:11:00,TOCANTINS,0.35,0
2015/06/01 17:11:00,PARA,0.37,0
2015/06/01 17:11:00,MATO GROSSO,0.49,0
2015/06/01 17:11:00,TOCANTINS,0.65,0
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,TOCANTINS,0.82,1
2015/06/01 17:11:00,TOCANTINS,0.47,0
2015/06/01 17:11:00,MATO GROSSO,0.15,0
2015/06/01 17:11:00,MARANHAO,0.6,0
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,MARANHAO,0.82,1
2015/06/01 17:11:00,TOCANTINS,0.8,1
2015/06/01 17:11:00,MARANHAO,0.68,0
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,PARA,0.31,0
2015/06/01 17:11:00,TOCANTINS,0.43,0
2015/06/01 17:11:00,TOCANTINS,0.48,0
2015/06/01 17:11:00,TOCANTINS,0.33,0
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,MARANHAO,0.56,0
2015/06/01 17:11:00,MARANHAO,0.85,1
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,MATO GROSSO,0.19,0
2015/06/01 17:11:00,MATO GROSSO,0.37,0
2015/06/01 17:11:00,MATO GROSSO,1,1
2015/06/01 17:11:00,MATO GROSSO,0.41,0
2015/06/01 17:11:00,TOCANTINS,0.83,1
2015/06/01 17:11:00,TOCANTINS,0.87,1
2015/06/01 17:11:00,MARANHAO,0.61,0
2015/06/01 17:11:00,TOCANTINS,0.4,0
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,TOCANTINS,0.71,1
2015/06/01 17:11:00,TOCANTINS,0.81,1
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,TOCANTINS,0.61,0
2015/06/01 17:11:00,TOCANTINS,0.68,0
2015/06/01 17:11:00,TOCANTINS,0.47,0
2015/06/01 17:11:00,MATO GROSSO,0.37,0
2015/06/01 17:11:00,TOCANTINS,0.62,0
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,MARANHAO,0.85,1
2015/06/01 17:11:00,TOCANTINS,0.72,1
2015/06/01 17:11:00,MARANHAO,0.66,0
2015/06/01 17:11:00,MATO GROSSO,0.11,0
2015/06/01 17:11:00,TOCANTINS,0.62,0
2015/06/01 17:11:00,MARANHAO,0.66,0
2015/06/01 17:11:00,TOCANTINS,1,1
2015/06/01 17:11:00,TOCANTINS,0.41,0
2015/06/01 17:11:00,MARANHAO,0.78,1
2015/06/01 17:11:00,TOCANTINS,0.77,1
2015/06/01 17:11:00,TOCANTINS,0.71,1
2015/06/01 17:11:00,MARANHAO,1,1
2015/06/01 17:11:00,TOCANTINS,0.2,0
2015/06/01 17:11:00,TOCANTINS,0.54,0
2015/06/01 17:11:00,MATO GROSSO,0.4,0
2015/06/01 17:11:00,TOCANTINS,0.61,0
2015/06/01 17:11:00,TOCANTINS,0.81,1
2015/06/01 17:11:00,TOCANTINS,0.35,0
2015/06/01 17:11:00,MATO GROSSO,0.35,0
2015/06/01 17:11:00,MARANHAO,0.73,1
2015/06/01 17:11:00,PIAUI,1,1
2015/06/01 17:11:00,BAHIA,1,1
2015/06/01 17:11:00,MATO GROSSO,0.49,0
2015/06/01 17:12:00,TOCANTINS,0.54,0
2015/06/01 17:12:00,TOCANTINS,0.55,0
2015/06/01 17:12:00,TOCANTINS,1,1
2015/06/01 17:12:00,TOCANTINS,0.55,0
2015/06/01 17:12:00,PARA,0.09,0
2015/06/01 17:12:00,PARA,0.03,0
2015/06/01 17:12:00,TOCANTINS,0.02,0
2015/06/01 17:12:00,TOCANTINS,0.99,1
2015/06/01 17:12:00,MARANHAO,0.7,1
2015/06/01 17:12:00,MARANHAO,1,1
2015/06/01 17:12:00,MARANHAO,0.7,1
2015/06/01 17:12:00,PARA,0.08,0
2015/06/01 17:12:00,MARANHAO,0.71,1
2015/06/01 17:12:00,MARANHAO,0.72,1
2015/06/01 17:12:00,TOCANTINS,0.55,0
2015/06/01 17:13:00,PARA,0.24,0
2015/06/01 17:13:00,PARA,0.04,0
2015/06/01 17:13:00,PARA,0.07,0
2015/06/01 17:13:00,PARA,0.18,0
2015/06/01 17:13:00,PARA,0.07,0
2015/06/01 17:13:00,PARA,0.05,0
2015/06/01 17:13:00,PARA,0.22,0
2015/06/01 17:13:00,PARA,1,1
